customer_id,gender,region,plan_type,tenure_months,total_usage,support_tickets,last_login_days,churn
513,Female,West,Basic,48,6314.095701016532,2,17,0
514,Male,West,Premium,35,5147.844809679163,0,58,0
515,Male,South,Standard,33,6809.245012796998,1,56,1
516,Female,West,Standard,40,2447.618248905189,2,2,0
517,Male,South,Premium,56,3304.0772642884613,1,27,0
518,Male,West,Premium,41,2991.7439600365265,1,16,0
519,Female,East,Basic,54,7996.753237526665,5,14,0
520,Male,West,Basic,44,1795.175167147133,1,34,0
521,Female,East,Standard,18,6123.8739585425055,1,57,0
522,Male,South,Basic,17,608.4146560151567,0,41,0
523,Female,North,Standard,8,5540.323001427025,0,24,1
524,Male,South,Basic,58,732.7483599552535,3,12,0
525,Male,North,Premium,20,1841.1782488010747,0,1,0
526,Female,North,Basic,11,1218.950490330266,3,34,1
527,Female,West,Standard,30,3532.5810034459223,2,56,0
528,Female,North,Basic,27,3502.9410353065177,1,21,0
529,Female,South,Standard,39,8281.550879209739,0,17,0
530,Male,West,Standard,14,2334.305768667234,3,20,0
531,Male,North,Basic,42,955.228743562372,1,10,0
532,Male,South,Basic,15,6074.766729059885,1,48,0
533,Female,North,Standard,12,6905.761926040068,3,57,1
534,Male,North,Premium,20,3018.7537986123925,2,52,0
535,Male,West,Basic,17,6067.859751977634,1,56,0
536,Female,West,Standard,40,7782.960023265776,1,42,1
537,Female,South,Premium,26,3540.774096853512,1,48,1
538,Male,West,Standard,14,5301.003015337807,1,46,0
539,Female,West,Basic,25,1551.6694093559684,0,41,0
540,Male,East,Standard,26,334.1033305947855,1,3,1
541,Male,East,Standard,47,9815.542950627214,2,24,0
542,Female,South,Standard,25,3067.3354203100625,1,33,0
543,Male,West,Basic,25,2861.130302146034,3,55,0
544,Female,South,Premium,27,9735.126818413568,2,45,0
545,Female,East,Premium,43,7309.511885254855,3,4,0
546,Male,East,Premium,12,5894.449090610784,1,40,1
547,Male,East,Premium,20,7023.301611424233,1,32,0
548,Male,South,Basic,16,7128.273010284486,2,43,0
549,Female,West,Standard,25,7657.025214900526,1,6,0
550,Male,North,Premium,27,765.1733910572075,0,27,0
551,Female,West,Premium,52,4187.031055850591,2,43,0
552,Female,South,Basic,18,3021.790146546863,2,19,1
553,Male,East,Standard,10,798.6394213183543,1,9,0
554,Female,North,Standard,51,4184.730068779645,2,29,0
555,Male,South,Premium,50,6200.117505590153,3,51,1
556,Male,East,Premium,30,1867.127031746746,5,59,0
557,Male,South,Standard,1,3119.7647644897525,1,2,0
558,Male,North,Basic,59,6427.791136979825,3,27,0
559,Male,East,Standard,54,5835.314109816412,3,30,0
560,Male,West,Standard,4,8700.976085414917,0,39,0
561,Male,South,Premium,23,7933.186599538796,1,38,0
562,Female,North,Basic,7,9659.549417631692,1,30,0
563,Male,West,Basic,30,6012.213770122434,4,1,0
564,Female,North,Basic,26,7014.826927475101,2,30,1
565,Female,South,Premium,1,8619.011962262588,1,17,0
566,Female,North,Basic,29,8415.925203770154,1,9,1
567,Male,East,Basic,25,7215.34425605972,2,31,1
568,Female,North,Premium,40,5052.536472802353,2,47,0
569,Female,South,Standard,26,2804.748193484216,1,7,0
570,Male,East,Basic,17,8784.435963960519,2,20,0
571,Male,North,Standard,31,7788.88887814932,5,20,0
572,Female,North,Basic,8,8395.278824388944,1,42,0
573,Male,East,Standard,5,1493.8142496573214,3,45,0
574,Male,West,Standard,1,3216.6474940738185,1,20,0
575,Male,West,Premium,15,4306.361875206547,1,30,0
576,Male,East,Premium,36,8399.68452577555,3,26,0
577,Female,North,Basic,7,8939.57805987509,1,28,0
578,Male,West,Basic,46,2920.4378711273343,1,13,0
579,Male,East,Premium,44,6895.648755931071,1,8,0
580,Male,South,Basic,53,870.3606409103777,2,10,0
581,Female,North,Basic,27,4154.775392490736,1,6,0
582,Female,South,Premium,35,4918.024166743662,2,4,1
583,Male,North,Standard,27,7679.764867501247,3,7,0
584,Male,West,Basic,20,8930.525144687492,1,40,0
585,Female,South,Premium,18,3439.104034662116,1,58,0
586,Male,South,Basic,40,5324.615010424823,3,2,0
587,Male,East,Basic,2,6509.7374014384895,1,32,0
588,Female,West,Premium,30,3354.0035665734654,2,18,0
589,Male,West,Premium,59,9856.82831042304,3,46,0
590,Male,North,Basic,38,8770.166357743243,2,47,1
591,Female,East,Basic,30,3034.3880057795045,6,31,1
592,Female,East,Standard,7,5128.667686890579,1,40,1
593,Male,North,Standard,39,2385.3220711477197,2,8,0
594,Female,South,Premium,13,5193.588797143015,1,10,1
595,Male,North,Basic,33,6864.9902137505205,2,34,0
596,Male,North,Premium,40,946.6588186505792,2,11,1
597,Male,North,Premium,57,8714.16032759199,4,11,0
598,Female,East,Basic,30,5978.084097621177,2,33,0
599,Female,North,Standard,30,9897.068695912316,0,49,0
600,Male,North,Premium,23,353.3559217700817,4,56,0
601,Male,North,Premium,45,8331.833675872498,3,50,0
602,Female,West,Basic,24,7940.434177720021,3,56,0
603,Female,South,Standard,20,1415.23986919632,4,35,0
604,Female,South,Standard,28,3419.5257873257265,1,33,0
605,Male,South,Basic,56,8859.48241013731,3,29,0
606,Female,South,Premium,19,5232.6975212153175,2,40,0
607,Female,East,Basic,49,4072.6867259256665,1,2,0
608,Male,East,Basic,13,9064.414679283333,2,33,0
609,Male,North,Standard,16,1024.1107923229083,3,48,0
610,Male,East,Premium,56,4783.9155507323385,1,54,0
611,Female,South,Premium,15,6558.503569955988,3,31,0
612,Male,West,Standard,11,6124.560246248624,4,14,0
613,Male,North,Premium,12,2716.336898648025,0,57,0
614,Male,North,Premium,22,5676.797754889931,2,7,0
615,Male,South,Basic,25,7114.761466431219,2,50,0
616,Female,South,Basic,3,5890.365532534313,1,38,1
617,Male,South,Basic,24,6876.176037175491,3,41,0
618,Female,East,Premium,25,2635.179519949025,1,48,1
619,Female,North,Premium,9,8345.204607690648,1,8,0
620,Female,South,Premium,28,4551.926416151201,0,25,0
621,Male,West,Premium,46,9873.516056635232,1,21,0
622,Female,North,Standard,30,330.52467460268184,1,50,1
623,Male,North,Standard,7,3865.122175351669,2,37,0
624,Male,East,Premium,11,1886.703017820597,2,29,0
625,Male,North,Basic,10,5600.5343172411285,2,32,0
626,Female,South,Basic,3,2507.730434298766,2,13,0
627,Male,South,Standard,19,7401.03167101807,1,4,0
628,Male,West,Standard,2,8830.472037141435,1,9,0
629,Male,North,Premium,17,2187.7551004628976,4,43,0
630,Female,North,Premium,29,1690.708421187804,5,24,0
631,Female,East,Premium,2,8766.036138711937,3,19,0
632,Female,South,Premium,53,3676.591959376206,3,51,1
633,Male,West,Premium,16,4402.377986094397,0,10,0
634,Female,South,Basic,49,2287.598074191003,1,50,0
635,Male,North,Basic,10,4310.617193706357,3,50,0
636,Male,North,Premium,4,2389.8707234721696,1,33,0
637,Female,West,Basic,43,6692.681662278392,1,15,1
638,Male,North,Premium,26,5038.876483552863,1,3,0
639,Female,West,Premium,58,7901.798415032798,1,56,1
640,Male,West,Standard,49,3196.008349066215,2,35,1
641,Female,South,Basic,58,5105.390653044474,4,52,1
642,Male,West,Basic,24,2669.280897473631,2,51,1
643,Male,North,Standard,12,9351.291909441652,1,27,1
644,Male,East,Basic,21,5267.163111131921,1,9,0
645,Male,East,Standard,42,1817.2787135476365,3,23,0
646,Male,North,Basic,16,2800.380026179288,2,47,1
647,Female,East,Premium,36,920.7294448281956,2,8,1
648,Male,East,Standard,35,375.3783564175607,4,5,1
649,Female,West,Premium,9,5306.626078099643,2,36,0
650,Female,East,Premium,6,3437.5169330034923,2,9,1
651,Female,East,Basic,44,9641.357207077031,2,30,0
652,Male,East,Standard,1,1796.1808239786935,1,35,0
653,Male,South,Premium,14,7959.735262095759,1,40,1
654,Male,North,Premium,24,3228.117277709737,1,51,1
655,Female,West,Standard,10,2313.020121981181,3,33,1
656,Male,East,Basic,18,9699.404508112942,1,8,1
657,Male,North,Premium,45,8045.50832758308,3,28,0
658,Female,East,Basic,9,6343.146825308783,0,40,0
659,Female,South,Standard,27,7001.498268515145,1,37,0
660,Female,South,Basic,55,9914.67660102084,2,45,0
661,Female,East,Standard,19,5972.753347366379,1,0,1
662,Female,East,Basic,36,1108.8144629889048,3,49,1
663,Female,East,Basic,3,742.1746543436756,3,57,0
664,Male,South,Premium,38,6699.407096991347,0,11,0
665,Female,South,Basic,9,6610.251324858968,1,22,0
666,Male,North,Premium,10,7506.920550483077,2,0,0
667,Male,West,Standard,9,1176.909429302876,2,30,0
668,Male,West,Standard,17,9454.5325200762,2,37,0
669,Female,South,Premium,42,5556.468297715383,2,24,0
670,Male,West,Basic,38,6530.599658110033,4,37,0
671,Female,East,Standard,48,445.0385954434893,3,58,0
672,Female,North,Standard,49,9613.64472370418,4,54,0
673,Male,South,Standard,43,5669.659302565092,4,3,0
674,Female,South,Premium,20,5677.294818646823,2,42,1
675,Male,West,Standard,7,9441.19763068076,0,25,0
676,Male,East,Standard,4,9300.566764018307,0,31,0
677,Female,North,Standard,57,2280.9560589906923,3,27,0
678,Male,West,Standard,10,9317.8783368687,1,32,1
679,Male,South,Premium,21,7392.550764862608,3,26,1
680,Male,South,Premium,14,287.1172005810328,2,0,0
681,Female,West,Basic,25,2474.447172509549,1,7,0
682,Male,East,Standard,17,4188.503440167318,3,20,0
683,Female,North,Premium,28,5869.942309506972,3,22,0
684,Female,North,Basic,14,7043.164331838021,4,56,0
685,Male,North,Basic,52,2181.082900173303,1,31,0
686,Male,North,Standard,55,8383.33509130952,3,2,1
687,Female,East,Basic,13,8472.581706502631,2,43,1
688,Female,South,Premium,34,6386.488310679715,2,53,0
689,Male,South,Basic,41,9218.829714105414,2,5,0
690,Male,North,Basic,3,8148.52602628216,4,5,0
691,Female,North,Premium,4,2294.0742270060546,2,48,0
692,Female,North,Basic,44,8006.900976472569,2,58,0
693,Female,West,Basic,15,9536.70057965574,4,57,0
694,Female,West,Basic,20,1462.3038254824664,5,56,0
695,Female,South,Basic,8,9789.109059431188,1,24,0
696,Male,South,Standard,50,347.4286880238935,1,55,1
697,Female,North,Standard,5,5269.455723260346,1,40,0
698,Female,West,Premium,2,7761.542075886994,5,13,0
699,Male,East,Basic,28,7925.337215207918,2,18,0
700,Male,West,Premium,22,7373.258434548052,3,12,0
701,Female,South,Standard,9,5340.578590256303,1,36,0
702,Female,West,Basic,28,6544.546788496915,3,40,0
703,Male,South,Basic,57,7029.328637965827,3,29,0
704,Female,North,Standard,46,4995.938319717567,8,27,0
705,Female,East,Basic,1,5997.281253832912,4,41,0
706,Male,North,Basic,52,8479.043729229974,3,35,0
707,Female,North,Standard,36,3197.5023093436894,3,55,0
708,Male,East,Premium,49,5279.74263698946,3,6,0
709,Male,East,Premium,42,183.94923815252795,3,18,1
710,Male,East,Basic,2,6905.6203577902525,3,48,0
711,Male,South,Standard,38,2034.3160996869333,5,13,0
712,Female,North,Premium,26,4861.912411766312,0,48,1
713,Male,South,Premium,31,2181.031641176547,2,25,0
714,Female,East,Basic,51,332.98377432707366,1,19,0
715,Female,South,Premium,41,4883.883461810364,2,13,0
716,Female,East,Standard,51,4305.852705445999,4,38,0
717,Female,West,Premium,19,4308.980183891369,2,31,0
718,Female,East,Standard,31,2167.180983295816,2,46,0
719,Male,North,Standard,9,9477.325438506974,2,59,0
720,Male,North,Basic,3,134.72080292587552,3,29,0
721,Male,North,Premium,38,8926.299954973652,2,27,0
722,Male,South,Basic,6,7395.329039080872,3,43,0
723,Female,North,Premium,49,1803.513131979388,3,44,1
724,Male,East,Basic,45,4774.70066440519,1,17,0
725,Female,West,Basic,45,9889.6158069319,0,29,0
726,Female,North,Basic,7,6472.612546144642,0,37,0
727,Male,South,Premium,41,1361.0295658048085,1,5,1
728,Male,West,Basic,25,4630.658164678675,2,5,0
729,Male,North,Standard,25,4735.210656070843,1,2,0
730,Male,North,Premium,50,8042.406995542773,2,6,0
731,Female,West,Standard,1,9170.013034978938,1,43,0
732,Female,North,Basic,54,914.1912785584722,0,33,0
733,Male,South,Basic,22,3208.9691408330395,2,17,0
734,Female,East,Standard,20,3054.537456162638,1,0,0
735,Female,East,Basic,13,9960.87643669828,2,26,0
736,Female,West,Premium,40,5636.348455244857,1,53,0
737,Male,East,Standard,21,8810.331811587846,1,14,1
738,Female,North,Premium,23,4317.725209503757,1,42,0
739,Male,North,Premium,41,7254.959189048471,4,23,0
740,Male,South,Premium,33,2937.197858811046,3,26,0
741,Female,East,Basic,9,9126.68163254341,0,28,0
742,Female,West,Basic,29,4605.947785766684,1,51,0
743,Male,North,Standard,52,8056.882423429263,3,19,1
744,Female,West,Standard,55,2632.5871450913914,2,54,0
745,Female,North,Premium,32,6966.682985026603,2,39,1
746,Male,North,Basic,11,4111.068203560355,4,29,0
747,Male,South,Basic,52,411.2502874480158,0,43,0
748,Male,East,Basic,36,4188.781712214728,3,17,0
749,Male,South,Standard,29,5545.214253378663,1,36,1
750,Female,East,Basic,48,1602.4399777404346,2,18,0
751,Female,West,Premium,31,1920.7397414068887,7,14,1
752,Male,East,Premium,14,4702.141703399254,2,55,0
753,Male,West,Premium,52,3493.024153090726,3,48,0
754,Male,North,Basic,54,4463.33132623329,3,22,0
755,Female,West,Premium,53,4662.187194294956,1,42,0
756,Male,West,Premium,50,1486.7528326572806,4,5,0
757,Female,North,Standard,25,1893.826295174136,2,49,0
758,Male,West,Standard,59,8496.837395446993,1,45,0
759,Male,West,Basic,54,1710.915024173792,4,37,0
760,Male,North,Basic,26,6692.551896781783,4,39,1
761,Female,North,Basic,22,4243.427663001142,1,43,1
762,Female,North,Basic,9,9685.543191099445,2,29,0
763,Female,East,Basic,33,754.4331826935517,1,48,0
764,Male,North,Standard,23,8320.849773704544,0,55,1
765,Female,North,Standard,35,4965.347387915953,1,9,0
766,Female,West,Standard,20,152.9884715554672,1,29,0
767,Male,South,Premium,33,2710.236167501582,2,0,0
768,Male,South,Premium,35,4136.198840237768,3,28,0
769,Female,East,Standard,46,3210.5280591443584,3,24,0
770,Female,East,Standard,30,3688.24969373794,0,30,0
771,Female,South,Basic,46,9175.05190045808,1,14,0
772,Female,South,Standard,55,3673.246920684044,1,16,1
773,Male,North,Basic,30,4246.410856087055,3,7,0
774,Male,West,Standard,22,7635.202380423317,2,39,1
775,Male,North,Basic,45,7958.952300908914,0,9,0
776,Female,East,Standard,1,932.4875526882764,0,45,0
777,Female,South,Basic,15,7070.293342213342,2,56,1
778,Male,East,Premium,25,4877.46234140008,2,14,0
779,Male,North,Premium,20,1425.1535430527883,1,41,0
780,Female,East,Basic,7,2720.6345830741548,2,27,1
781,Female,East,Basic,16,545.851423334535,1,25,1
782,Male,West,Premium,52,3666.348169237168,0,19,0
783,Male,East,Standard,23,2628.523759306839,1,12,0
784,Male,North,Basic,21,3882.823634062175,1,30,0
785,Female,West,Standard,1,5845.371420554492,1,50,0
786,Female,East,Premium,47,7350.161565162537,3,51,0
787,Female,North,Premium,20,6092.984666939344,5,13,1
788,Female,South,Basic,47,6815.935292373463,0,28,0
789,Female,West,Standard,19,8669.827294126055,0,13,0
790,Female,East,Premium,6,8750.861990268957,2,39,0
791,Male,East,Standard,38,8621.121548755822,2,13,1
792,Male,West,Premium,32,1616.3722632473134,3,19,0
793,Female,North,Basic,1,2585.584422577089,1,40,0
794,Male,East,Standard,30,5073.020518782964,4,34,0
795,Female,North,Standard,16,3651.5190107586673,2,4,1
796,Male,West,Basic,27,1403.5227859716358,0,55,1
797,Female,East,Basic,18,2948.727322595949,4,14,1
798,Male,South,Basic,13,9756.744740489828,3,55,0
799,Male,South,Basic,44,3534.574879415708,3,12,0
800,Female,South,Premium,50,4247.249276130018,0,0,0
801,Female,West,Standard,28,163.37407638724005,4,6,0
802,Male,East,Premium,10,7222.207309922967,5,11,0
803,Male,West,Basic,14,4194.14564889926,2,31,0
804,Female,East,Premium,52,1121.086622662095,1,20,0
805,Male,South,Premium,29,9688.711709216252,3,11,0
806,Female,South,Standard,57,7796.588804592359,3,35,0
807,Female,North,Standard,11,7288.885885383996,4,32,0
808,Male,West,Standard,50,9582.936114932529,2,3,0
809,Female,West,Basic,59,4134.052836719664,2,50,0
810,Male,North,Basic,56,7213.482048895239,2,48,0
811,Male,South,Standard,27,2141.458184115966,0,8,0
812,Female,South,Premium,44,7001.4934197759885,3,38,1
813,Male,West,Standard,17,239.3830126572681,5,6,1
814,Female,East,Basic,56,1350.42326636208,2,17,0
815,Female,South,Premium,3,4310.0632941682,4,58,0
816,Female,North,Basic,31,219.71767857948083,1,22,0
817,Male,North,Standard,21,4673.461968959151,1,35,0
818,Female,North,Standard,33,5275.638315743538,2,19,0
819,Male,West,Premium,1,6253.905316112112,4,30,0
820,Female,West,Standard,6,1093.828102236802,1,24,0
821,Female,West,Basic,51,1892.017939959402,4,35,0
822,Female,West,Basic,56,6171.505370100232,3,2,0
823,Male,North,Basic,4,6616.058353380129,0,52,0
824,Male,North,Premium,22,356.41225928173503,2,53,0
825,Female,West,Basic,13,5449.636884938878,1,55,0
826,Female,West,Standard,58,7871.319146788443,4,19,0
827,Male,North,Premium,44,784.0986900754015,1,24,0
828,Male,West,Basic,57,4190.411365940546,2,29,0
829,Male,West,Basic,30,3332.4616029980084,2,50,0
830,Female,West,Standard,40,9145.289690984964,3,20,0
831,Male,West,Standard,52,1939.443692743908,5,47,0
832,Female,South,Premium,26,3251.7680901303534,3,58,0
833,Male,West,Basic,56,8994.6029754139,1,34,0
834,Female,North,Basic,39,3373.4677299937307,3,53,0
835,Female,North,Standard,53,5360.339661797384,1,34,0
836,Female,North,Premium,39,427.04983858570574,1,29,0
837,Male,North,Standard,7,9850.53411813286,3,15,0
838,Male,West,Standard,14,8266.972407924775,1,22,0
839,Male,South,Premium,26,6380.569352992095,3,59,0
840,Female,East,Basic,18,701.477203590805,0,10,0
841,Female,East,Basic,55,841.2126175905287,1,11,0
842,Male,East,Basic,51,5495.238944827828,3,34,0
843,Female,East,Premium,56,2922.137918413999,0,4,0
844,Female,North,Premium,24,6265.615530281416,5,38,0
845,Female,West,Premium,57,6022.105570292947,1,55,0
846,Male,West,Premium,59,8402.648842965049,4,40,0
847,Female,East,Premium,52,2885.6329010551594,0,43,0
848,Male,East,Standard,58,5820.848892460826,1,37,1
849,Male,South,Basic,51,7795.896856503734,1,21,1
850,Male,South,Premium,25,4958.65256459103,0,16,0
851,Male,South,Basic,57,8323.37228289555,5,53,0
852,Male,North,Premium,50,1399.6343955803522,3,20,0
853,Female,West,Basic,32,7365.587874956719,3,56,0
854,Male,North,Standard,6,9435.522706057687,3,26,1
855,Male,North,Basic,16,3385.644877836304,1,44,0
856,Male,West,Basic,3,3726.730779878453,1,51,0
857,Female,South,Premium,21,927.1418041894616,4,12,0
858,Female,West,Basic,32,6450.778517789646,2,51,0
859,Female,East,Standard,2,5569.262183785215,1,29,1
860,Female,South,Standard,47,499.4230114504411,2,45,0
861,Male,West,Standard,20,7546.899067015986,1,58,0
862,Male,North,Premium,11,8309.916507875747,2,14,0
863,Female,West,Premium,51,9080.484080993465,2,17,0
864,Female,South,Premium,18,5502.767453089357,1,42,0
865,Female,East,Premium,54,4580.542345527398,2,54,0
866,Female,North,Premium,11,8773.757829867567,1,10,0
867,Male,East,Standard,35,4047.098508774576,2,37,0
868,Female,East,Basic,36,6588.886939822161,5,6,0
869,Female,North,Standard,38,6192.086338369171,1,40,0
870,Female,West,Premium,12,3784.3948882032673,1,33,1
871,Female,West,Standard,31,960.2103819038764,3,31,0
872,Female,East,Basic,53,312.0138328397883,4,12,0
873,Female,West,Premium,36,4339.553631300333,2,15,0
874,Female,South,Standard,30,4863.895590751232,1,25,1
875,Male,East,Standard,44,8244.514855079931,3,55,0
876,Male,East,Basic,4,4202.675334123564,0,58,1
877,Male,East,Premium,2,2883.4827598613456,3,39,0
878,Male,South,Premium,44,4674.755033944018,4,40,0
879,Male,East,Basic,13,2456.1057561978096,1,53,0
880,Male,West,Basic,26,1004.4700500380696,3,33,0
881,Female,West,Basic,29,1219.1260334924616,4,20,1
882,Female,West,Basic,48,3259.629152979583,3,17,0
883,Male,West,Premium,36,225.49653382905785,2,19,0
884,Female,East,Premium,28,2280.012538144257,2,11,0
